CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
17;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;10;7780;4483;3;4087;24;35;0;3;Rapide;O
83;Autre;Veuf;M.;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;3;8;11664;0;4;2916;;40;1240;3;Rapide;O
101;Autre;Célibataire;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;5;5;4128;3787;7;1130;;44;874;4;Normal;O
196;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;3;20;6782;8539;5;3064;54;32;0;1;Rapide;O
272;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;17;4238;5347;2;4792;;40;0;1;Rapide;O
296;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;25;8928;8630;3;5852;16;42;868;4;Normal;O
378;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;1;21;10022;0;2;5011;32;44;496;4;Normal;O
387;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;2;2;10560;7627;4;4546;;39;911;4;Normal;O
414;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;2;5649;0;1;5649;;22;573;1;Rapide;O
423;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;7;6571;8505;2;7538;3424;35;1221;4;Normal;O
441;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;17;9120;12038;3;7052;8;43;0;3;Rapide;O
447;Courrier;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;0;6729;0;1;6729;144;26;0;3;Rapide;O
463;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;18;8928;12100;4;5257;32;35;0;4;Normal;O
466;Autre;Célibataire;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;25;7296;4622;2;5959;16;45;1550;4;Normal;O
513;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;4;8572;11702;3;6758;464;28;678;1;Rapide;O
517;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;3;4;5668;5318;5;2197;276;37;992;4;Normal;O
522;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;13;8016;4156;3;4057;48;44;0;4;Normal;O
545;Autre;Célibataire;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;25;7296;4732;2;6014;16;45;1550;4;Normal;O
557;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;2;15;9609;0;3;3203;16;42;620;3;Normal;O
578;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;2;20;7968;0;3;2656;328;43;0;4;Normal;O
585;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;1;18;9820;0;2;4910;184;39;992;4;Normal;O
607;TV;Marié;Mme;M.;Non;Non;Propriétaire;Maison;Employé de bureau;2;7;9744;12825;4;5642;;36;496;4;Normal;O
629;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;35;9936;16857;2;13396;4;52;930;3;Normal;O
708;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;25;6816;8347;2;7581;128;51;868;3;Normal;O
835;Courrier;Marié;Mme;M.;Oui;Oui;Propriétaire;Maison;Employé de bureau;0;15;5620;9177;2;7398;;49;0;4;Normal;O
885;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;2;12;7886;9326;4;4303;254;32;372;3;Rapide;O
917;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;25;5760;3825;3;3195;;44;1860;3;Rapide;O
1022;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;14;8414;14284;4;5674;344;36;868;4;Normal;O
1025;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;7;7680;7334;4;3753;16;42;0;3;Rapide;O
1038;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;3;8;8779;0;4;2194;16;46;806;4;Normal;O
1051;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;1;5;10272;10473;3;6915;;45;3472;4;Normal;O
1176;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;8;11491;7468;4;4739;12;43;0;4;Normal;O
1224;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;2;19;8073;0;4;2018;16;39;310;4;Normal;O
1282;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;8;2899;4118;2;3508;128;22;372;3;Normal;O
1292;Courrier;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;7;10176;0;1;10176;;27;917;2;Lent;O
1349;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;10;8496;0;1;8496;2;30;0;4;Normal;O
1368;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;2;3;8352;0;4;2088;;37;1912;4;Normal;O
1382;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;18;11788;15144;4;6733;384;41;744;3;Normal;O
1383;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;8;6681;8808;3;5163;392;32;930;4;Normal;O
1386;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;15;8544;8779;4;4330;32;33;0;4;Normal;O
1398;Autre;Marié;M.;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;17;11520;0;1;11520;;54;744;3;Rapide;O
1408;TV;Concubin;Mlle;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;3;14208;23745;2;18976;56;27;0;4;Normal;O
1518;Autre;Célibataire;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;25;7296;7564;2;7430;16;45;1550;4;Normal;O
1551;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;0;30;6081;0;1;6081;;47;1550;4;Normal;O
1569;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;0;7200;12110;2;9655;;25;0;4;Normal;O
1669;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Employé de bureau;3;22;11040;0;5;2208;2372;41;1218;3;Normal;O
1719;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;1;22;23779;32769;3;18849;696;43;0;3;Rapide;O
1810;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;15;7478;11294;4;4693;2;34;372;4;Normal;O
1841;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;6;4992;8476;2;6734;284;25;2108;3;Normal;O
1852;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;2;4;10560;0;3;3520;296;35;415;4;Normal;O
1872;TV;Concubin;Mlle;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;5;5582;7387;2;6484;288;23;620;3;Normal;O
1810;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;2;15;7478;11294;4;4693;2;34;372;4;Normal;O
1841;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;6;4992;8476;2;6734;284;25;2108;3;Normal;O
1852;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Employé de bureau;2;4;10560;0;3;3520;296;35;415;4;Normal;O
1872;TV;Concubin;Mlle;M.;Oui;Non;Propriétaire;Maison;Employé de bureau;0;5;5582;7387;2;6484;288;23;620;3;Normal;O
358;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;0;17;5126;6489;2;5807;488;45;1736;4;Normal;N
73;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Enseignant;2;21;12552;11702;4;6063;2512;52;3596;4;Normal;O
377;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;0;5;19200;16934;2;18067;1764;52;2852;3;Rapide;O
403;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Enseignant;1;15;14227;0;2;7113;3984;56;0;3;Rapide;O
647;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Enseignant;3;7;10516;9249;5;3953;352;37;434;4;Normal;O
649;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Maison;Enseignant;0;11;5126;0;1;5126;;32;0;4;Normal;O
667;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Maison;Enseignant;0;15;10540;0;1;10540;216;52;1147;4;Normal;O
686;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;2;19;10243;16536;4;6694;56;39;1364;1;Rapide;O
949;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Enseignant;2;20;10612;0;3;3537;152;37;837;4;Normal;O
971;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;0;6;9120;13987;2;11553;176;34;1240;3;Rapide;O
974;TV;Marié;M.;Mme;Non;Non;Propriétaire;Maison;Enseignant;1;25;20097;0;3;6699;594;53;0;4;Normal;O
1016;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;1;4;9705;6124;3;5276;16;41;0;4;Normal;O
1149;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;0;21;11520;13358;2;12439;312;40;0;3;Rapide;O
1166;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Enseignant;1;10;26788;0;3;8929;352;52;744;4;Normal;O
1173;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;1;13;15360;21379;3;12246;416;43;0;4;Normal;O
1773;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Enseignant;0;5;11966;0;1;11966;216;49;0;4;Normal;O
1780;Courrier;Célibataire;Mme;M.;Oui;Oui;Propriétaire;Maison;Enseignant;2;12;9705;7497;4;4300;5328;35;0;4;Normal;O
1791;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Enseignant;2;17;10588;8491;4;4769;1116;46;1860;3;Rapide;O
172;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;1;26;5140;6364;3;3834;;45;1302;4;Normal;N
829;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Inactif;0;41;9614;5712;2;7663;;67;0;3;Rapide;N
19;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Inactif;2;10;10022;0;4;2505;;45;930;4;Normal;O
42;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;0;10;0;0;2;0;;45;0;4;Normal;O
49;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;2;11;0;0;4;0;;51;1178;4;Normal;O
75;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Inactif;0;14;6907;0;1;6907;4;32;372;1;Rapide;O
160;TV;Célibataire;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;1;16;3499;2956;3;2151;588;42;613;2;Lent;O
222;TV;Veuf;Mme;Aucun;Non;Non;Propriétaire;Maison;Inactif;0;24;3004;0;1;3004;;65;0;3;Normal;O
437;Autre;Veuf;Mme;Aucun;Non;Non;Propriétaire;Maison;Inactif;0;9;6710;0;1;6710;;57;0;4;Normal;O
449;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Inactif;1;8;0;0;3;0;;46;1395;4;Normal;O
504;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;3;15;0;0;5;0;112;31;496;2;Lent;O
670;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Maison;Inactif;0;8;0;0;1;0;144;49;0;3;Rapide;O
1061;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Inactif;1;20;2385;0;2;1192;192;42;403;3;Normal;O
1062;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Inactif;1;6;6384;0;3;2128;;59;0;4;Normal;O
1815;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;1;3;0;0;3;0;;49;0;4;Normal;O
1815;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Maison;Inactif;1;3;0;0;3;0;;49;0;4;Normal;O
88;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;7;8400;11208;4;4902;344;44;248;3;Rapide;N
108;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;3;6720;4468;2;5594;24;31;558;4;Normal;N
238;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;7;7440;0;4;1860;196;27;744;4;Normal;N
288;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;15;3744;4915;3;2886;16;27;155;3;Rapide;N
380;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;6;5827;5131;4;2739;264;34;372;4;Normal;N
550;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;26;7747;0;1;7747;;47;0;4;Normal;N
553;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;4;18;7665;6374;6;2339;8;39;372;4;Normal;N
611;Autre;Divorcé;M.;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;4;7200;0;1;7200;;29;620;4;Normal;N
741;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;15;5966;5644;4;2902;32;31;0;4;Normal;N
750;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;28;9795;8155;2;8975;;49;1085;4;Normal;N
979;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;10;6388;5030;4;2854;184;34;1302;3;Normal;N
1053;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;11;7838;5385;4;3305;256;52;868;4;Normal;N
1065;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;5;15;8496;5121;7;1945;128;34;372;4;Normal;N
1114;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;17;5966;4540;4;2626;36;31;0;4;Normal;N
1144;TV;Concubin;M.;Mlle;Oui;Non;Propriétaire;Maison;Ouvrier;0;4;5376;5395;2;5385;16;27;1116;3;Rapide;N
1150;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;1;6528;0;3;2176;1384;29;372;3;Rapide;N
1304;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;10;5524;5803;4;2831;2184;28;303;4;Normal;N
1305;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;15;6240;0;4;1560;14;33;434;3;Rapide;N
1381;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;7;7488;6470;5;2791;4544;40;372;4;Normal;N
1444;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;7;7881;4920;5;2560;328;36;620;4;Normal;N
1487;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;10;6691;9691;2;8191;;48;0;4;Normal;N
1498;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;13;10022;0;5;2004;16;30;868;4;Normal;N
1691;TV;Marié;Mme;M.;Non;Non;Propriétaire;Maison;Ouvrier;3;5;6820;6513;5;2666;5636;38;1240;3;Rapide;N
1699;TV;Divorcé;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;1;5539;5683;4;2805;292;33;1546;3;Rapide;N
1720;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;15;7948;0;2;3974;;43;992;3;Rapide;N
1758;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;7;8030;6772;5;2960;288;30;124;4;Normal;N
1760;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;0;7363;0;3;2454;28;26;496;4;Normal;N
1784;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;10;6686;4848;5;2306;144;32;124;4;Normal;N
1807;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;2;5568;5049;4;2654;44;25;186;4;Normal;N
1812;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;20;6955;5068;4;3005;168;42;496;4;Normal;N
1814;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;25;3360;4776;2;4068;;57;0;3;Rapide;N
1882;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;12;6619;3484;4;2525;16;39;930;4;Normal;N
16;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;13;5995;0;5;1199;;42;744;4;Normal;O
37;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;8;5937;0;3;1979;;26;620;3;Rapide;O
46;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;5;7;6192;3139;7;1333;;41;1946;3;Rapide;O
56;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;18;6384;0;5;1276;24;42;948;3;Rapide;O
67;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;12;6532;7540;3;4690;;53;930;4;Normal;O
86;TV;Veuf;Mme;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;16;6240;0;1;6240;;50;0;4;Normal;O
98;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;8;8232;0;1;8232;;24;1274;2;Lent;O
109;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;10;5568;4555;3;3374;16;44;0;4;Normal;O
125;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;6;8380;0;4;2095;172;31;0;3;Rapide;O
137;Courrier;Concubin;Mme;M.;Oui;Oui;Propriétaire;Maison;Ouvrier;1;6;7761;12340;3;6700;;44;0;1;Rapide;O
140;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;12;5582;0;1;5582;;28;124;4;Normal;O
158;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;4;3;5164;0;5;1032;;33;0;3;Rapide;O
193;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;5;8;6048;0;7;864;168;38;0;4;Normal;O
209;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;9;5697;6739;2;6218;128;39;496;4;Normal;O
273;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;20;5568;2904;3;2824;416;45;0;4;Normal;O
346;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;15;8275;7632;2;7953;652;32;248;4;Normal;O
361;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;19;3542;2361;3;1967;;42;0;4;Normal;O
379;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;16;960;1483;3;814;136;36;0;3;Normal;O
428;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;23;9763;8659;2;9211;88;48;2046;3;Normal;O
433;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;19;7200;4300;5;2300;152;46;0;3;Rapide;O
434;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;15;8064;0;3;2688;4;39;1209;4;Normal;O
442;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;13;7540;0;2;3770;12;46;0;4;Normal;O
443;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;19;11164;0;1;11164;92;42;992;1;Rapide;O
456;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;11;5817;3393;5;1842;14;28;124;4;Normal;O
462;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;12;8779;9590;5;3673;176;37;496;1;Rapide;O
484;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;30;0;0;2;0;2236;57;620;4;Normal;O
485;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;10;6768;3720;3;3496;;30;728;4;Normal;O
516;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;7;4992;3676;2;4334;128;32;0;3;Rapide;O
526;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;11;5841;4324;4;2541;1352;29;992;3;Rapide;O
535;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;4;3019;0;4;754;48;35;930;4;Normal;O
567;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;4;6;6254;0;6;1042;156;38;372;3;Normal;O
575;Autre;Concubin;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;5;5;6657;0;7;951;1284;33;0;4;Normal;O
589;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;3;20;1920;1713;5;726;384;38;0;4;Normal;O
633;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;15;5174;5294;2;5234;484;55;0;4;Normal;O
635;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;21;6417;0;5;1283;128;52;734;4;Normal;O
669;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;15;5760;0;3;1920;;32;1078;3;Normal;O
679;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;12;5846;8088;4;3483;36;39;992;4;Normal;O
731;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;6;6912;8956;4;3967;192;32;0;4;Normal;O
738;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;3;16;7627;8376;5;3200;192;40;372;3;Normal;O
742;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;11;10732;10339;4;5267;32;45;372;4;Normal;O
749;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;23;5760;3043;4;2200;64;42;496;4;Normal;O
755;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;20;7617;0;2;3808;192;44;620;3;Rapide;O
794;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;4;9441;0;1;9441;28;33;124;4;Normal;O
807;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;12;8534;0;3;2844;344;48;248;4;Normal;O
814;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;0;9465;8937;2;9201;28;51;124;4;Normal;O
818;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;19;7008;3595;4;2650;;46;1760;3;Normal;O
824;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;14;7675;8568;4;4060;1432;32;0;3;Rapide;O
830;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;1;7;4320;4632;3;2984;448;54;744;4;Normal;O
845;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;3;4766;0;1;4766;;33;372;4;Normal;O
855;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;21;6446;5184;3;3876;1248;50;1853;3;Rapide;O
857;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;4;25;1204;1468;6;445;;40;0;1;Rapide;O
862;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;24;8256;0;4;2064;2424;45;1736;4;Normal;O
864;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;25;5481;0;2;2740;;56;496;4;Normal;O
878;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;3;7761;6840;2;7300;316;37;0;4;Normal;O
883;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;20;5760;6758;2;6259;1348;50;0;4;Normal;O
889;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;11;7670;8131;2;7900;4;48;0;4;Normal;O
905;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;0;20;6316;10704;2;8510;32;50;0;4;Normal;O
928;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;2;11136;12873;2;12004;218;58;0;3;Rapide;O
950;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;14;7920;4017;4;2984;176;42;496;3;Rapide;O
972;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;12;7910;0;3;2636;256;34;703;4;Normal;O
985;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;4;6969;0;4;1742;;37;992;3;Normal;O
1001;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;17;6715;4003;4;2679;24;35;0;3;Rapide;O
1010;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;10;5592;4612;3;3401;192;40;0;4;Normal;O
1019;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;20;6422;3316;3;3246;96;36;0;4;Normal;O
1027;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;17;5760;4627;4;2596;248;33;533;3;Normal;O
1107;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;2;10;2304;1171;4;868;96;33;744;4;Normal;O
1109;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Maison;Ouvrier;3;15;1632;1315;5;589;392;34;744;4;Normal;O
1129;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Maison;Ouvrier;0;13;6590;0;1;6590;;35;0;4;Normal;O
1135;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;20;7392;0;4;1848;212;39;496;4;Normal;O
1148;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;2;10;7838;8961;4;4199;256;39;0;4;Normal;O
1151;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;1;29;9600;9638;3;6412;;52;930;4;Normal;O
1153;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Maison;Ouvrier;0;15;9144;6412;2;7778;44;55;496;4;Normal;O
