CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
1360;0;2;2;0;0;0;2;0;5;0;10;4708;0;1;4708;772;59;496;3;1;1
1506;0;3;2;1;1;0;2;0;5;2;20;0;0;4;0;176;40;496;4;1;0
1514;0;3;0;3;1;0;2;0;5;2;11;0;0;4;0;;51;248;4;1;1
1516;0;1;0;0;0;0;2;0;5;0;6;6600;0;1;6600;82;22;173;3;2;1
1685;1;2;2;0;0;0;2;0;5;0;6;2995;0;1;2995;856;57;0;3;1;1
1788;2;5;2;0;0;0;2;0;5;0;8;6100;0;1;6100;128;63;1178;4;1;1
5;0;1;1;0;0;0;2;0;6;0;5;5803;0;1;5803;12;26;124;2;0;0
24;2;1;0;3;1;0;2;0;6;0;7;8923;0;2;4461;288;27;651;3;2;0
63;0;3;0;3;0;0;2;0;6;2;5;9360;6576;4;3984;24;37;496;3;2;0
82;0;3;0;3;1;1;2;0;6;0;21;8529;0;2;4264;688;43;868;3;2;0
84;0;3;0;3;1;0;2;0;6;1;21;7440;6225;3;4555;1588;47;0;4;1;0
117;0;3;2;1;1;0;2;0;6;0;10;4291;4819;2;4555;;44;0;4;1;0
208;0;3;2;1;1;0;2;0;6;0;10;4291;5836;2;5063;;44;0;4;1;0
257;2;1;0;0;0;0;2;0;6;0;10;6144;0;1;6144;;39;806;3;2;0
279;2;3;0;3;1;0;2;0;6;2;5;8126;4819;4;3236;336;43;0;4;1;0
286;0;3;0;3;1;0;2;0;6;3;11;6052;6460;5;2502;112;44;0;4;1;0
303;0;3;2;1;1;0;2;0;6;3;14;5164;5059;5;2044;784;35;248;4;1;0
352;2;3;2;1;1;0;2;0;6;2;9;5692;6100;4;2948;1196;27;868;3;1;0
388;0;1;0;0;0;0;2;0;6;0;6;6494;0;1;6494;;23;744;4;1;0
397;0;0;0;3;1;0;2;0;6;0;8;5568;6115;2;5841;;64;744;4;1;0
438;0;3;0;3;0;0;2;0;6;0;20;7704;5424;2;6564;14;51;744;4;1;0
459;0;3;2;1;1;0;2;0;6;1;14;5952;4828;3;3593;168;46;1364;4;1;0
481;2;3;0;3;1;0;2;0;6;0;18;6974;0;2;3487;1584;49;1054;4;1;0
501;2;3;2;1;1;0;2;0;6;0;5;9048;8865;2;8956;768;33;0;3;2;0
588;0;0;0;3;1;0;2;0;6;0;6;5932;5644;2;5788;;29;0;1;2;0
616;2;3;2;1;1;0;2;0;6;0;6;2942;3960;2;3451;156;39;0;4;1;0
626;2;3;0;3;1;0;2;0;6;2;7;12019;0;4;3004;144;41;0;4;1;0
634;1;0;2;1;1;0;2;0;6;1;11;5385;4363;3;3249;856;34;744;4;1;0
642;0;3;2;1;1;0;2;0;6;3;19;6691;5956;5;2529;296;37;0;3;2;0
654;1;3;2;1;1;0;2;0;6;1;18;6993;5020;3;4004;224;48;186;4;1;0
672;2;3;0;3;1;0;2;0;6;3;25;9844;6148;5;3198;262;41;620;4;1;0
822;0;1;0;0;0;0;2;0;6;0;3;5649;0;1;5649;112;23;124;3;2;0
823;0;0;2;1;1;0;2;0;6;1;31;5184;7588;3;4257;136;34;1240;4;1;0
854;0;0;0;0;0;0;2;0;6;0;6;6072;0;1;6072;48;25;620;4;1;0
859;2;2;2;0;0;0;2;0;6;2;0;6528;0;3;2176;78;34;868;1;2;0
892;2;3;2;1;1;0;2;0;6;0;20;5884;4545;2;5214;;56;0;4;1;0
904;2;3;2;1;1;0;2;0;6;0;10;4132;6336;2;5234;16;22;1116;4;1;0
937;0;3;2;1;1;0;2;0;6;0;3;6033;5102;2;5567;2;36;868;4;1;0
1009;2;3;0;3;1;0;2;0;6;1;0;6840;4804;3;3881;96;26;0;4;1;0
1011;0;1;0;3;1;0;2;0;6;0;3;5616;6384;2;6000;112;25;0;2;0;0
1028;2;3;2;1;1;0;2;0;6;0;32;4281;6643;2;5462;;51;0;4;1;0
1040;0;1;0;0;0;0;2;0;6;0;3;6139;0;1;6139;12;33;0;3;1;0
1059;2;1;1;0;0;0;2;0;6;0;14;7051;0;1;7051;;30;0;4;1;0
1066;2;3;0;3;1;0;2;0;6;0;2;7041;6686;2;6863;852;24;1550;3;1;0
1073;0;1;0;0;0;0;2;0;6;0;7;7593;0;1;7593;92;41;496;4;1;0
1094;2;4;2;0;0;0;2;0;6;0;6;5784;0;1;5784;668;60;372;4;1;0
1172;2;3;0;3;1;0;2;0;6;3;11;9888;5976;5;3172;16;39;2108;4;1;0
1191;2;2;0;0;0;1;2;0;6;0;27;6470;0;1;6470;468;49;620;4;1;0
1199;0;1;0;0;0;0;2;0;6;0;10;6009;0;1;6009;14;35;0;4;1;0
1201;0;3;0;3;1;0;2;0;6;3;19;6566;7459;5;2805;28;41;992;4;1;0
1219;2;3;0;3;1;0;2;0;6;1;3;6561;0;3;2187;;24;248;4;1;0
1233;0;3;0;3;1;0;2;0;6;1;12;6556;3979;3;3511;144;30;868;3;1;0
1255;0;1;0;0;0;0;2;0;6;0;8;6177;0;1;6177;;26;372;4;1;0
1269;2;3;2;1;1;0;2;0;6;1;7;6067;5904;3;3990;144;32;1010;1;2;0
1324;0;3;2;1;1;1;2;0;6;0;16;6902;7536;2;7219;8;53;992;3;2;0
1344;1;3;0;3;1;0;2;0;6;1;20;7708;7819;3;5175;4;50;744;3;1;0
1413;2;4;2;0;0;0;2;0;6;1;9;5568;0;2;2784;1376;28;434;4;1;0
1454;2;0;0;3;1;0;2;0;6;0;5;6057;6528;2;6292;588;23;496;2;0;0
1478;2;3;2;1;1;0;2;0;6;1;24;7968;6153;3;4707;772;50;744;4;1;0
1486;0;1;0;0;0;0;2;0;6;0;3;6624;0;1;6624;;23;248;4;1;0
1496;0;3;0;3;1;0;2;0;6;0;6;8539;5088;2;6813;3296;42;0;4;1;0
1500;2;0;0;3;1;0;2;0;6;2;8;6211;7310;4;3380;128;24;682;1;2;0
1573;2;1;0;3;1;0;2;0;6;0;13;10368;5553;2;7960;;44;1116;4;1;0
1593;2;3;2;1;0;0;2;0;6;2;2;6336;6244;4;3145;;26;2790;3;1;0
1606;0;1;0;0;0;0;2;0;6;0;7;7276;0;1;7276;;26;0;4;1;0
1674;0;3;0;3;1;0;2;0;6;3;10;8400;0;5;1680;48;34;620;4;1;0
1694;2;3;0;3;1;1;2;0;6;2;8;6988;6729;4;3429;752;33;0;4;1;0
1747;2;0;2;1;1;0;2;0;6;2;19;5505;5740;4;2811;;33;0;4;1;0
1851;0;3;2;1;1;0;2;0;6;2;20;3412;2649;4;1515;19;39;868;4;1;0
1857;0;1;0;0;0;0;2;0;6;0;12;14976;0;1;14976;1628;33;0;4;1;0
10;2;3;0;3;1;0;2;0;6;1;20;16262;18600;3;11620;128;46;0;4;1;1
18;0;3;0;3;1;0;2;0;6;0;3;7104;0;2;3552;992;22;461;3;2;1
41;0;3;0;3;1;0;2;0;6;0;9;8928;8731;2;8829;168;54;0;4;1;1
52;0;5;2;0;0;0;2;0;6;1;19;5088;0;2;2544;;46;868;4;1;1
55;2;3;0;3;0;0;2;0;6;4;17;6633;3801;6;1739;14;40;806;1;2;1
113;1;2;2;0;0;1;2;0;6;0;15;5467;0;1;5467;;43;700;4;1;1
123;2;3;0;3;1;0;2;0;6;3;20;6912;4502;5;2282;28;42;1891;4;1;1
133;0;3;0;3;1;0;2;0;6;1;11;5505;3340;3;2948;172;29;806;4;1;1
167;2;1;0;0;0;0;2;0;6;0;5;6720;0;1;6720;;29;310;4;1;1
173;0;3;0;3;1;0;2;0;6;1;10;8064;0;3;2688;2;34;0;4;1;1
179;2;3;0;3;1;0;2;0;6;0;18;15360;9081;2;12220;96;42;2108;3;1;1
197;0;1;1;0;0;0;2;0;6;0;2;5793;0;1;5793;;31;0;3;1;1
204;2;3;0;3;1;0;2;0;6;3;11;9888;11366;5;4250;16;39;2108;4;1;1
211;0;0;2;1;1;0;2;0;6;0;24;4512;2990;2;3751;;42;0;4;1;1
226;2;1;0;0;0;0;2;0;6;0;8;6648;0;1;6648;152;23;201;1;2;1
254;2;3;2;1;1;0;2;0;6;2;1;897;1171;4;517;;29;0;4;1;1
269;2;1;1;0;0;0;2;0;6;0;2;6240;0;1;6240;;22;427;4;1;1
298;2;1;0;0;0;0;2;0;6;0;0;7761;0;1;7761;1992;25;1075;4;1;1
323;0;0;2;1;1;0;2;0;6;2;12;5947;3662;4;2402;72;33;372;3;2;1
328;0;0;0;3;1;0;2;0;6;1;8;5760;0;3;1920;144;29;0;4;1;1
329;2;3;0;3;1;0;2;0;6;1;5;3648;0;3;1216;164;46;0;4;1;1
337;0;1;1;0;0;0;2;0;6;0;2;6441;0;1;6441;;27;0;3;2;1
348;0;3;0;3;1;0;2;0;6;2;2;6806;0;4;1701;124;44;1047;3;2;1
383;1;2;2;0;0;0;2;0;6;0;4;5856;0;1;5856;14;39;0;3;2;1
406;0;3;2;1;1;0;2;0;6;4;8;5625;2937;6;1427;816;36;1240;4;1;1
417;0;5;2;0;0;0;2;0;6;0;0;4032;0;1;4032;;61;0;2;0;1
464;0;2;2;0;0;0;2;0;6;0;0;7200;0;1;7200;;36;0;4;1;1
469;0;3;0;3;1;0;2;0;6;3;5;6624;0;5;1324;;27;1240;4;1;1
470;0;3;0;3;1;0;2;0;6;1;21;8894;0;3;2964;816;47;796;4;1;1
480;0;3;0;3;1;0;2;0;6;3;0;5760;6772;5;2506;384;39;1736;4;1;1
494;0;3;0;3;1;0;2;0;6;0;19;6048;0;2;3024;2336;55;195;3;1;1
566;0;1;0;0;0;0;2;0;6;0;17;7891;0;1;7891;96;38;248;4;1;1
573;0;1;2;0;0;0;2;0;6;0;10;5049;0;1;5049;;52;1054;4;1;1
617;2;1;0;0;0;0;2;0;6;0;0;6854;0;1;6854;128;38;620;4;1;1
661;2;3;0;3;1;0;2;0;6;0;20;6115;3614;2;4864;224;43;248;3;1;1
678;0;0;2;1;1;0;2;0;6;0;5;6048;7296;2;6672;136;24;496;4;1;1
699;0;3;2;1;1;0;2;0;6;2;3;3595;5654;4;2312;16;38;992;4;1;1
705;0;3;0;3;1;0;2;0;6;0;22;6993;8299;2;7646;1392;59;173;4;1;1
712;0;3;0;3;1;0;2;0;6;3;10;6417;0;5;1283;112;43;0;4;1;1
735;2;3;0;3;1;0;2;0;6;2;16;7382;0;4;1845;1776;39;620;3;2;1
779;2;3;0;3;1;0;2;0;6;6;4;8188;0;8;1023;18;32;806;3;1;1
782;2;3;0;3;1;0;2;0;6;0;2;5006;4065;2;4535;12;22;496;2;0;1
798;0;0;0;3;1;0;2;0;6;2;2;7411;0;4;1852;212;31;248;3;2;1
803;0;3;0;3;1;0;2;0;6;1;4;6921;3523;3;3481;116;27;496;4;1;1
805;0;3;0;3;1;0;2;0;6;2;16;7584;0;4;1896;;35;266;4;1;1
808;0;4;0;0;0;0;2;0;6;0;0;6720;0;1;6720;;38;186;4;1;1
815;2;1;0;0;0;0;2;0;6;0;13;5726;0;1;5726;;33;434;4;1;1
828;0;1;0;0;0;0;2;0;6;0;6;3840;0;1;3840;;38;725;4;1;1
850;0;3;0;3;1;0;2;0;6;1;9;8438;8582;3;5673;1268;33;0;3;2;1
863;0;5;2;0;0;0;2;0;6;0;21;4915;0;1;4915;24;58;1240;4;1;1
871;0;3;0;3;1;0;2;0;6;0;9;8928;4584;2;6756;168;54;0;4;1;1
879;0;2;1;0;0;0;2;0;6;1;3;6048;0;2;3024;24;24;0;3;2;1
906;2;2;2;0;0;0;2;0;6;1;6;14208;0;2;7104;312;44;899;4;1;1
921;2;0;0;3;1;0;2;0;6;1;3;12403;0;3;4134;12;29;1354;4;1;1
931;2;1;0;0;0;0;2;0;6;0;1;6633;0;1;6633;;23;957;2;0;1
943;0;3;0;3;1;0;2;0;6;2;3;8112;8328;4;4110;1392;31;0;4;1;1
952;0;2;2;0;0;0;2;0;6;1;1;6892;0;2;3446;128;42;744;3;1;1
956;2;3;0;3;1;0;2;0;6;3;1;8865;8548;5;3482;4968;29;0;4;1;1
989;2;3;0;3;1;0;2;0;6;2;8;7872;7224;4;3774;12;31;248;4;1;1
997;0;1;1;0;0;0;2;0;6;0;7;6096;0;1;6096;872;31;496;3;1;1
1015;0;3;0;3;1;0;2;0;6;1;0;7680;4848;3;4176;3824;42;496;4;1;1
1035;2;3;2;1;1;0;2;0;6;0;13;5884;3638;2;4761;1732;31;155;4;1;1
1054;2;1;0;0;0;0;2;0;6;0;9;9115;0;1;9115;172;30;474;4;1;1
1060;2;2;2;0;0;0;2;0;6;0;7;5664;0;1;5664;16;46;322;3;1;1
1071;0;3;2;1;1;1;2;0;6;2;22;4800;3912;4;2178;54;39;0;4;1;1
1080;0;3;0;3;1;0;2;0;6;1;15;7372;8280;3;5217;15;42;0;4;1;1
1081;0;3;2;1;1;0;2;0;6;0;29;2496;1353;2;1924;192;51;1636;4;1;1
1086;2;1;1;0;0;0;2;0;6;1;12;5760;0;2;2880;;41;0;3;2;1
1127;0;3;2;1;1;1;2;0;6;2;22;4800;4339;4;2284;54;39;0;4;1;1
1147;2;3;2;1;1;0;2;0;6;1;4;5995;9513;3;5169;84;38;1370;3;2;1
1156;0;3;2;1;1;0;2;0;6;0;29;6720;9720;2;8220;64;51;620;4;1;1
1190;2;1;1;0;0;0;2;0;6;0;13;5841;0;1;5841;8;44;496;2;0;1
1204;2;3;0;3;1;0;2;0;6;3;11;9888;7579;5;3493;16;39;2108;4;1;1
1216;2;1;0;0;0;0;2;0;6;0;0;6091;0;1;6091;;25;0;1;2;1
1223;0;1;0;3;1;0;2;0;6;0;12;7204;0;2;3602;176;49;496;4;1;1
1231;2;3;2;1;0;0;2;0;6;2;19;2476;1809;4;1071;84;44;0;4;1;1
1259;2;2;2;0;0;0;2;0;6;0;8;6187;0;1;6187;72;44;620;3;1;1
1301;2;3;0;3;1;0;2;0;6;1;0;6840;4569;3;3803;96;26;0;4;1;1
1357;0;0;0;3;1;0;2;0;6;2;9;7392;0;4;1848;3888;28;837;4;1;1
1358;1;3;2;1;1;1;2;0;6;1;10;5529;9148;3;4892;68;26;248;2;0;1
1363;2;1;0;0;0;0;2;0;6;0;7;6148;0;1;6148;136;24;678;4;1;1
1404;2;1;0;0;0;0;2;0;6;0;13;7392;0;1;7392;144;33;821;4;1;1
1421;2;3;0;3;1;0;2;0;6;3;20;7267;7656;5;2984;312;38;0;4;1;1
1437;0;4;2;0;0;0;2;0;6;0;4;7948;0;1;7948;1256;49;620;4;1;1
1462;0;1;1;0;0;0;2;0;6;1;5;8428;0;2;4214;4;46;0;4;1;1
1477;0;1;0;0;0;0;2;0;6;0;6;6326;0;1;6326;12;26;0;1;2;1
1482;2;3;0;3;1;0;2;0;6;0;7;7540;6892;2;7216;124;27;744;4;1;1
1520;0;3;0;3;1;0;2;0;6;0;18;6974;6998;2;6986;16;54;0;3;2;1
1537;2;3;0;3;1;0;2;0;6;0;5;6614;7934;2;7274;996;28;728;4;1;1
1538;2;1;2;0;0;1;2;0;6;0;28;5841;0;1;5841;144;61;911;3;2;1
1541;0;2;1;0;0;0;2;0;6;1;14;5971;0;2;2985;72;32;310;3;2;1
1549;2;2;0;0;0;0;2;0;6;0;10;6235;0;1;6235;688;33;0;4;1;1
1557;0;1;0;0;0;0;2;0;6;0;12;7569;0;1;7569;12;28;1339;3;1;1
1561;0;3;0;3;1;0;2;0;6;1;14;9600;0;3;3200;232;47;1116;1;2;1
1564;1;3;0;3;0;0;2;0;6;2;24;11520;9153;4;5168;;48;0;3;2;1
1572;1;3;0;3;1;0;2;0;6;3;16;9600;10080;5;3936;14;53;1426;3;2;1
1580;0;3;2;1;1;0;2;0;6;0;15;2620;2539;2;2579;;44;1829;4;1;1
1585;0;3;0;3;1;0;2;0;6;0;0;7660;9091;2;8375;;58;992;4;1;1
1587;2;1;2;0;0;0;2;0;6;1;13;4108;0;2;2054;;38;0;4;1;1
1682;0;1;0;0;0;0;2;0;6;0;7;9734;0;1;9734;;29;0;3;2;1
1703;2;5;2;0;0;0;2;0;6;2;1;5145;0;3;1715;1668;47;806;3;2;1
1706;0;4;0;0;0;0;2;0;6;0;15;7104;0;1;7104;144;31;0;3;2;1
1716;2;1;0;0;0;0;2;0;6;0;1;6297;0;1;6297;;28;812;3;1;1
1724;0;1;0;0;0;0;2;0;6;0;30;25920;0;1;25920;;69;3372;3;2;1
1734;2;1;1;0;0;0;2;0;6;0;30;6000;0;1;6000;888;53;0;1;2;1
1756;0;3;0;3;1;0;2;0;6;3;15;7382;8664;5;3209;;36;1147;4;1;1
1775;2;1;0;0;0;0;2;0;6;0;4;7900;0;1;7900;1768;40;620;3;2;1
1796;0;3;0;3;1;0;2;0;6;3;7;10118;8222;5;3668;1388;35;1426;4;1;1
1806;0;1;1;0;0;0;2;0;6;0;20;7344;0;1;7344;;42;744;1;2;1
1809;0;3;2;1;1;0;2;0;6;3;23;5568;4440;5;2001;;42;399;4;1;1
1816;0;0;0;3;1;0;2;0;6;2;5;13075;8496;4;5392;4;45;1364;4;1;1
1849;0;3;0;3;1;0;2;0;6;0;18;6974;3892;2;5433;16;54;0;3;2;1
1850;0;4;2;0;0;0;2;0;6;0;8;7003;0;1;7003;144;40;0;3;1;1
1864;2;1;2;0;0;0;2;0;6;2;3;5649;0;3;1883;132;31;0;4;1;1
1883;2;3;2;1;1;0;2;0;6;2;0;3921;2563;4;1621;2628;35;0;2;0;1
1806;0;1;1;0;0;0;2;0;6;0;20;7344;0;1;7344;;42;744;1;2;1
1809;0;3;2;1;1;0;2;0;6;3;23;5568;4440;5;2001;;42;399;4;1;1
1816;0;0;0;3;1;0;2;0;6;2;5;13075;8496;4;5392;4;45;1364;4;1;1
1849;0;3;0;3;1;0;2;0;6;0;18;6974;3892;2;5433;16;54;0;3;2;1
1850;0;4;2;0;0;0;2;0;6;0;8;7003;0;1;7003;144;40;0;3;1;1
1864;2;1;2;0;0;0;2;0;6;2;3;5649;0;3;1883;132;31;0;4;1;1
1883;2;3;2;1;1;0;2;0;6;2;0;3921;2563;4;1621;2628;35;0;2;0;1
120;0;1;1;0;0;0;2;0;7;0;3;7987;0;1;7987;16;38;1488;4;1;0
121;0;1;0;0;0;1;2;0;7;0;8;17184;0;1;17184;12;50;0;4;1;0
171;2;0;0;3;1;0;2;0;7;0;4;6556;6201;2;6378;12;27;837;1;2;0
201;2;3;0;3;1;0;2;0;7;1;10;10185;0;3;3395;;36;124;3;2;0
219;0;3;2;1;1;1;2;0;7;2;10;9888;6816;4;4176;176;29;744;4;1;0
239;2;2;2;0;0;0;2;0;7;1;29;9604;0;2;4802;136;45;0;4;1;0
283;0;1;0;0;0;0;2;0;7;0;2;8928;0;1;8928;1;20;0;4;1;0
314;0;1;2;0;0;0;2;0;7;0;0;9057;0;1;9057;2;58;0;4;1;0
342;0;3;0;3;1;0;2;0;7;0;9;13070;0;2;6535;192;60;0;3;2;0
364;2;4;2;0;0;0;2;0;7;0;2;10334;0;1;10334;;46;1240;4;1;0
399;2;3;2;1;1;0;2;0;7;2;6;8496;6110;4;3651;3196;29;0;1;2;0
400;0;1;0;0;1;0;2;0;7;11;2;6258;0;13;481;2;21;0;4;1;1
630;0;1;0;0;0;0;2;0;7;0;3;11481;0;1;11481;112;33;930;4;1;0
745;2;1;1;0;0;0;2;0;7;0;10;16492;0;1;16492;264;36;0;4;1;0
1185;0;3;0;3;1;0;2;0;7;0;10;8673;6201;2;7437;;59;0;4;1;0
1232;2;1;0;0;0;0;2;0;7;0;3;12672;0;1;12672;1328;32;120;3;2;0
1378;0;0;2;0;0;0;2;0;7;0;26;16560;0;1;16560;28;44;0;4;1;0
1519;2;1;0;3;1;1;2;0;7;0;10;8160;5289;2;6724;28;57;744;3;1;0
1522;2;1;1;0;0;0;2;0;7;0;6;8160;0;1;8160;;26;0;1;2;0
1651;0;3;0;3;1;0;2;0;7;2;20;12643;7358;4;5000;344;37;248;4;1;0
1695;2;3;0;3;1;0;2;0;7;0;13;8673;9993;2;9333;;37;372;4;1;0
1778;2;3;0;3;1;0;2;0;7;0;5;10848;0;2;5424;2348;42;620;4;1;0
1786;0;3;2;1;0;0;2;0;7;0;23;9580;6484;2;8032;12;58;561;3;2;0
1794;2;3;0;3;1;1;2;0;7;0;15;12398;12211;2;12304;1564;59;0;4;1;0
1869;2;2;2;0;0;0;2;0;7;1;1;13992;0;2;6996;28;31;1240;4;1;0
28;2;2;0;0;0;0;2;0;7;0;7;9600;0;1;9600;14;34;496;3;2;1
81;2;3;2;1;1;0;2;0;7;0;17;9076;11395;2;10235;456;42;0;4;1;1
116;2;1;1;0;0;0;2;0;7;0;8;9028;0;1;9028;;28;0;4;1;1
168;0;2;2;0;0;0;2;0;7;0;20;8779;0;1;8779;1472;43;496;4;1;1
185;0;2;0;0;0;0;2;0;7;0;7;10032;0;1;10032;;36;1550;3;2;1
191;0;3;2;1;1;0;2;0;7;1;22;10766;6148;3;5638;;47;813;4;1;1
220;0;3;0;3;1;0;2;0;7;0;6;7286;0;2;3643;16;44;0;3;2;1
270;0;1;0;0;0;0;2;0;7;0;10;16800;0;1;16800;176;51;0;3;2;1
276;2;1;2;0;0;0;2;0;7;1;15;10497;0;2;5248;;35;744;4;1;1
306;0;2;2;0;0;0;2;0;7;1;9;20640;0;2;10320;16;38;0;4;1;1
330;1;1;0;0;0;0;2;0;7;0;4;9360;0;1;9360;;27;809;3;1;1
349;2;2;0;0;0;0;2;0;7;1;9;11184;0;2;5592;176;41;843;3;1;1
385;0;3;0;3;1;0;2;0;7;3;15;9528;10252;5;3956;248;40;136;3;2;1
431;0;3;2;1;1;0;2;0;7;0;25;11212;10056;2;10634;272;43;1023;4;1;1
439;2;3;2;1;0;0;2;0;7;0;10;13454;11116;2;12285;;57;744;4;1;1
450;2;1;0;0;0;0;2;0;7;0;2;6720;0;1;6720;;30;372;4;1;1
452;0;1;0;0;0;0;2;0;7;0;12;7963;0;1;7963;;33;558;4;1;1
486;0;1;1;0;0;0;2;0;7;0;12;6902;0;1;6902;1116;29;0;3;2;1
488;2;1;1;0;0;0;2;0;7;0;8;12480;0;1;12480;;32;1240;4;1;1
555;2;3;0;3;1;0;2;0;7;2;10;13905;9211;4;5779;1716;42;310;2;0;1
563;0;2;0;0;0;0;2;0;7;0;20;10560;0;1;10560;;44;0;3;2;1
624;0;2;2;0;0;0;2;0;7;0;33;9292;0;1;9292;114;55;868;4;1;1
637;0;1;1;0;0;0;2;0;7;0;25;9340;0;1;9340;;57;0;4;1;1
681;0;3;2;1;1;0;2;0;7;2;20;12811;21547;4;8589;48;44;1488;3;2;1
687;0;2;2;0;0;0;2;0;7;0;20;9888;0;1;9888;172;37;399;3;2;1
693;0;3;0;3;1;0;2;0;7;1;6;9715;0;3;3238;24;40;0;4;1;1
698;2;3;0;3;1;0;2;0;7;2;6;8160;0;4;2040;;26;3186;4;1;1
728;2;3;0;3;1;0;2;0;7;3;3;9312;8913;5;3645;216;31;1116;3;2;1
736;2;3;2;1;1;0;2;0;7;0;1;8352;11510;2;9931;;43;2852;4;1;1
739;2;3;0;3;1;0;2;0;7;0;10;11712;0;2;5856;32;29;1240;3;2;1
756;2;2;2;0;0;0;2;0;7;0;13;12926;0;1;12926;24;52;0;4;1;1
781;1;0;2;1;1;1;2;0;7;1;11;15360;20304;3;11888;168;33;0;4;1;1
806;0;3;0;3;1;0;2;0;7;3;6;11092;0;5;2218;248;41;0;3;2;1
986;0;3;2;1;1;0;2;0;7;2;20;9249;13209;4;5614;184;42;744;4;1;1
988;2;1;1;0;0;0;2;0;7;0;28;11097;0;1;11097;;47;0;4;1;1
1125;2;3;0;3;1;0;2;0;7;3;20;14592;9148;5;4748;22;45;2170;4;1;1
1215;2;1;1;0;0;0;2;0;7;0;5;13104;0;1;13104;256;46;868;4;1;1
1220;0;3;2;1;1;0;2;0;7;0;12;9033;8246;2;8639;112;40;0;4;1;1
1242;2;0;2;1;1;0;2;0;7;0;2;9470;13075;2;11272;168;34;558;4;1;1
1271;2;2;0;0;0;0;2;0;7;0;25;12192;0;1;12192;;42;0;4;1;1
1286;2;0;2;1;1;0;2;0;7;1;3;8424;6960;3;5128;264;35;1550;4;1;1
1321;0;3;0;3;1;0;2;0;7;3;20;9873;0;5;1974;72;42;1147;4;1;1
1337;0;0;2;1;1;0;2;0;7;1;20;11424;12062;3;7828;16;43;1860;4;1;1
1364;0;1;0;0;0;0;2;0;7;0;3;7368;0;1;7368;72;37;0;4;1;1
1366;0;2;2;0;0;0;2;0;7;2;7;6753;0;3;2251;184;43;372;4;1;1
1385;0;3;0;3;1;0;2;0;7;1;26;16958;10396;3;9118;964;52;620;3;2;1
1407;0;3;2;1;1;0;2;0;7;1;17;8673;12379;3;7017;264;38;0;4;1;1
1412;1;1;0;0;0;0;2;0;7;0;5;9600;0;1;9600;;27;0;3;2;1
1460;0;3;0;3;1;0;2;0;7;1;12;8784;0;3;2928;168;50;0;4;1;1
1476;0;2;2;1;1;0;2;0;7;1;3;13401;7622;3;7007;;38;372;3;2;1
1488;0;0;0;3;1;0;2;0;7;0;11;12960;9628;2;11294;224;37;1748;4;1;1
1510;2;1;0;0;0;0;2;0;7;0;2;10992;0;1;10992;192;27;1054;1;2;1
1531;2;2;2;0;0;0;2;0;7;2;8;10224;0;3;3408;;35;675;4;1;1
1563;2;3;0;3;1;0;2;0;7;0;10;11712;6772;2;9242;32;29;1240;3;2;1
1596;0;3;0;3;1;0;2;0;7;3;15;7732;7924;5;3131;3452;35;0;3;2;1
1639;0;0;2;0;0;0;2;0;7;1;3;8088;0;2;4044;88;26;248;3;2;1
1644;2;3;0;3;1;0;2;0;7;0;25;10046;8491;2;9268;;55;1819;4;1;1
1690;0;1;0;0;0;0;2;0;7;0;15;11937;0;1;11937;368;50;0;4;1;1
1698;0;2;0;0;0;0;2;0;7;0;10;16742;0;1;16742;;53;0;4;1;1
1731;2;3;0;3;1;0;2;0;7;0;3;12676;0;2;6338;;60;868;4;1;1
1736;0;3;0;3;1;0;2;0;7;0;25;8928;8500;2;8714;168;56;682;4;1;1
1738;2;3;2;1;1;0;2;0;7;2;20;9600;5899;4;3874;296;43;496;3;1;1
1776;2;1;0;0;0;0;2;0;7;0;12;8452;0;1;8452;;39;421;4;1;1
1859;2;0;0;3;1;0;2;0;7;1;7;8472;7680;3;5384;232;31;868;4;1;1
1865;2;1;0;0;0;0;2;0;7;0;8;14400;0;1;14400;424;25;0;4;1;1
1859;2;0;0;3;1;0;2;0;7;1;7;8472;7680;3;5384;232;31;868;4;1;1
1865;2;1;0;0;0;0;2;0;7;0;8;14400;0;1;14400;424;25;0;4;1;1
72;0;3;0;3;1;0;2;0;8;1;2;8304;5870;3;4724;;55;0;3;2;0
175;0;1;1;0;0;0;2;0;8;0;5;6523;0;1;6523;;25;0;3;2;0
562;0;2;2;0;0;0;2;0;8;0;6;5712;0;1;5712;644;30;248;4;1;0
612;2;1;0;0;0;0;2;0;8;0;3;6806;0;1;6806;;23;601;4;1;0
720;0;0;0;0;0;0;2;0;8;1;0;12028;0;2;6014;56;26;830;3;2;0
754;0;3;0;3;1;0;2;0;8;1;17;5544;5793;3;3779;216;42;0;1;2;0
947;1;0;0;3;1;0;2;0;8;1;11;7632;0;3;2544;1948;41;0;3;2;0
1089;2;1;0;0;0;0;2;0;8;0;6;12974;0;1;12974;288;38;0;4;1;0
1145;2;3;2;1;1;0;2;0;8;3;3;4694;6504;5;2239;28;28;744;4;1;0
1158;0;0;1;1;1;0;2;0;8;2;15;5664;7377;4;3260;;32;868;3;2;0
1274;2;4;0;0;0;0;2;0;8;0;24;11433;0;1;11433;16;44;0;3;1;0
